sent1,sent2,score
"['someone', 'is', 'playing', 'a', 'piano']","['a', 'man', 'is', 'playing', 'a', 'guitar']",1.2
"['two', 'foxes', 'are', 'eating', 'from', 'a', 'plate', 'on', 'a', 'brick', 'patio']","['foxes', 'are', 'eating', 'from', 'a', 'plate']",2.8
"['a', 'boy', 'is', 'playing', 'a', 'keyboard']","['a', 'boy', 'is', 'playing', 'the', 'piano']",3.2
"['a', 'person', 'plays', 'a', 'keyboard']","['someone', 'is', 'playing', 'a', 'keyboard']",5.0
"['a', 'man', 'is', 'shooting', 'a', 'gun']","['a', 'man', 'is', 'spitting']",0.0
"['someone', 'is', 'slicing', 'an', 'onion']","['some', '##oe', '##n', 'is', 'peeling', 'a', 'potato']",1.0
"['a', 'man', 'is', 'swimming']","['a', 'woman', 'is', 'slicing', 'meat']",0.0
"['a', 'man', 'is', 'playing', 'the', 'guitar']","['a', 'man', 'plays', 'an', 'acoustic', 'guitar']",3.75
"['a', 'woman', 'is', 'slicing', 'a', 'pumpkin']","['a', 'woman', 'is', 'riding', 'an', 'elephant']",0.4
"['a', 'woman', 'is', 'dancing']","['a', 'woman', 'is', 'kn', '##ead', '##ing', 'dough']",0.4
"['a', 'woman', 'is', 'cracking', 'eggs', 'into', 'a', 'bowl']","['a', 'woman', 'is', 'placing', 'sk', '##ew', '##ers', 'onto', 'a', 'rack']",0.6
"['a', 'car', 'is', 'moving', 'through', 'a', 'road']","['a', 'car', 'is', 'driving', 'down', 'the', 'road']",4.0
"['someone', 'is', 'gr', '##ea', '##sing', 'a', 'pan']","['sm', '##eon', '##e', 'is', 'laying', 'down']",0.4
"['a', 'man', 'is', 'playing', 'guitar']","['a', 'man', 'is', 'draining', 'pasta']",0.4
"['a', 'woman', 'is', 'drinking', 'vodka']","['a', 'woman', 'is', 'exercising']",0.4
"['a', 'woman', 'is', 'cutting', 'meat', 'into', 'pieces']","['a', 'woman', 'is', 'cutting', 'up', 'some', 'meat']",4.8
"['a', 'man', 'is', 'ri', '##ns', '##ing', 'a', 'steak']","['a', 'man', 'is', 'playing', 'a', 'guitar']",0.6
"['a', 'man', 'is', 'selling', 'items']","['a', 'man', 'is', 'cleaning', 'the', 'house']",0.8
"['a', 'man', 'is', 'jumping', 'a', 'wall']","['a', 'man', 'jumps', 'onto', 'a', 'short', 'wall']",3.2
"['runners', 'race', 'around', 'a', 'track']","['runners', 'compete', 'in', 'a', 'race']",3.2
"['a', 'man', 'is', 'kicking', 'a', 'soccer', 'ball']","['a', 'man', 'is', 'mixing', 'a', 'bowl']",0.6
"['a', 'woman', 'is', 'fry', '##ing', 'something']","['a', 'woman', 'is', 'riding', 'a', 'horse']",0.6
"['a', 'cat', 'is', 'licking', 'a', 'sucker']","['a', 'woman', 'is', 'slicing', 'cu', '##cum', '##ber']",0.0
"['a', 'woman', 'is', 'dancing', 'by', 'a', 'fire']","['a', 'woman', 'is', 'taking', 'a', 'bath']",1.4
"['the', 'man', 'is', 'slicing', 'a', 'fish', 'open']","['a', 'man', 'is', 'slicing', 'a', 'potato']",2.2
"['butter', 'is', 'melting', 'in', 'a', 'pan']","['a', 'man', 'is', 'melting', 'butter', 'in', 'a', 'pan']",3.6
"['three', 'boys', 'are', 'dancing']","['kids', 'are', 'dancing']",3.111
"['a', 'woman', 'is', 'playing', 'a', 'game', 'with', 'a', 'man']","['a', 'man', 'is', 'playing', 'piano']",0.6
"['the', 'man', 'is', 'driving', 'a', 'white', 'car']","['a', 'man', 'is', 'giving', 'an', 'interview']",0.4
"['a', 'man', 'drove', 'his', 'car']","['a', 'man', 'is', 'driving', 'a', 'car']",4.25
"['a', 'car', 'backs', 'out', 'of', 'a', 'space']","['a', 'car', 'is', 'backing', 'out', 'of', 'a', 'blocked', 'lane']",3.0
"['a', 'man', 'puts', 'some', 'cheese', 'on', 'a', 'pizza']","['the', 'man', 'sp', '##rin', '##kled', 'cheese', 'on', 'the', 'pizza']",5.0
"['the', 'boy', 'is', 'playing', 'the', 'piano']","['a', 'boy', 'plays', 'a', 'piano']",5.0
"['the', 'man', 'played', 'his', 'guitar']","['a', 'man', 'is', 'playing', 'a', 'guitar']",3.75
"['a', 'man', 'is', 'riding', 'a', 'horse']","['a', 'man', 'is', 'playing', 'a', 'keyboard']",0.2
"['a', 'man', 'is', 'walking', 'on', 'a', 'rope']","['a', 'man', 'is', 'riding', 'a', 'mo', '##pad']",0.4
"['a', 'girl', 'is', 'playing', 'a', 'flute']","['a', 'band', 'is', 'playing', 'on', 'a', 'stage']",1.286
"['people', 'step', 'off', 'a', 'train']","['a', 'group', 'of', 'people', 'get', 'off', 'a', 'train']",4.6
"['a', 'woman', 'is', 'sewing', 'on', 'a', 'machine']","['a', 'woman', 'is', 'bread', '##ing', 'some', 'meat']",0.6
"['a', 'dog', 'is', 'looking', 'into', 'swimming', 'pool']","['a', 'dog', 'is', 'walking', 'around', 'a', 'pool']",2.0
"['a', 'man', 'is', 'butter', '##ing', 'a', 'piece', 'of', 'bread']","['a', 'man', 'is', 'applying', 'butter', 'to', 'bread']",5.0
"['a', 'man', 'is', 'cutting', 'tomatoes', 'into', 'pieces']","['a', 'woman', 'is', 'cutting', 'some', 'vegetables']",1.8
"['three', 'teenage', 'girls', 'danced', 'in', 'the', 'room']","['some', 'teenage', 'girls', 'are', 'dancing', 'for', 'the', 'camera']",2.4
"['a', 'lion', 'is', 'walking']","['a', 'lion', 'is', 'pacing', 'in', 'a', 'pen']",2.4
"['a', 'man', 'shooting', 'a', 'car']","['a', 'man', 'is', 'cutting', 'a', 'potato']",0.4
"['a', 'black', 'horse', 'is', 'running', 'around']","['the', 'horse', 'is', 'running']",4.2
"['a', 'woman', 'is', 'dev', '##ein', '##ing', 'shrimp']","['a', 'man', 'is', 'dancing', 'in', 'rain']",0.0
"['a', 'man', 'is', 'riding', 'a', 'horse']","['a', 'woman', 'is', 'washing', 'a', 'freeze', '##r']",0.0
"['a', 'man', 'walks', 'down', 'a', 'path']","['a', 'man', 'walks', 'across', 'a', 'tight', 'rope']",0.8
"['a', 'man', 'is', 'slicing', 'a', 'potato']","['a', 'woman', 'is', 'cutting', 'a', 'ja', '##le', '##pen', '##o']",1.4
"['a', 'dog', 'is', 'barking', 'at', 'a', 'ball']","['a', 'dog', 'swim', '##s', 'after', 'a', 'tennis', 'ball']",1.5
"['a', 'kid', 'runs', 'away', 'from', 'a', 'fish', 'swinging', 'around', 'on', 'a', 'fishing', 'pole']","['a', 'little', 'kid', 'is', 'running', 'around', 'a', 'fishing', 'pole']",2.5
"['a', 'man', 'is', 'walking', 'along', 'a', 'path', 'through', 'wilderness']","['a', 'man', 'is', 'walking', 'down', 'a', 'road']",2.5
"['an', 'elderly', 'man', 'is', 'speaking', 'at', 'a', 'podium']","['a', 'man', 'is', 'making', 'a', 'speech', 'at', 'the', 'podium']",3.5
"['a', 'man', 'riding', 'a', 'horse', 'in', 'slow', 'motion']","['a', 'man', 'is', 'riding', 'on', 'a', 'horse']",3.4
"['a', 'person', 'is', 'cutting', 'some', 'burr', '##ata', 'cheese']","['the', 'person', 'is', 'slicing', 'cheese']",3.8
"['the', 'man', 'is', 'shooting', 'an', 'automatic', 'rifle']","['a', 'man', 'is', 'shooting', 'a', 'gun']",3.8
"['a', 'man', 'is', 'crushing', 'garlic', 'with', 'the', 'back', 'of', 'a', 'knife']","['a', 'woman', 'is', 'slicing', 'meat', 'with', 'a', 'knife']",1.5
"['a', 'woman', 'is', 'filing', 'her', 'fingernails', 'with', 'an', 'emery', 'board']","['a', 'woman', 'is', 'feeding', 'her', 'baby', 'with', 'a', 'bottle']",0.5
"['a', 'man', 'is', 'riding', 'a', 'skate', '##board']","['a', 'woman', 'is', 'cutting', 'a', 'potato']",0.0
"['a', 'woman', 'is', 'taking', 'a', 'shower']","['a', 'man', 'is', 'riding', 'a', 'white', 'horse']",0.0
"['a', 'man', 'is', 'dancing']","['a', 'man', 'is', 'riding', 'a', 'horse']",0.8
"['a', 'man', 'is', 'rowing', 'a', 'boat']","['a', 'man', 'is', 'shooting', 'off', 'a', 'gun']",0.85
"['a', 'man', 'is', 'swinging', 'from', 'a', 'rope', 'attached', 'to', 'the', 'ceiling']","['a', 'man', 'is', 'swinging', 'on', 'a', 'rope']",3.4
"['a', 'woman', 'is', 'riding', 'a', 'horse', 'on', 'a', 'beach']","['a', 'man', 'is', 'carrying', 'another', 'man', 'on', 'his', 'back']",0.4
"['a', 'man', 'holds', 'a', 'small', 'animal', 'in', 'one', 'hand']","['a', 'man', 'shows', 'off', 'a', 'small', 'monkey']",1.75
"['a', 'person', 'is', 'folding', 'a', 'square', 'paper', 'piece']","['a', 'man', 'is', 'folding', 'paper']",3.25
"['a', 'person', 'is', 'fry', '##ing', 'meat', 'in', 'a', 'pan']","['a', 'person', 'is', 'holding', 'a', 'sk', '##unk']",0.75
"['a', 'chi', '##mp', '##an', '##zee', 'is', 'hurting', 'a', 'woman']","['a', 'man', 'is', 'driving', 'a', 'car']",0.0
"['the', 'woman', 'is', 'peeling', 'shrimp']","['the', 'man', 'is', 'holding', 'a', 'le', '##mur']",0.0
"['two', 'zebra', '##s', 'are', 'playing']","['zebra', '##s', 'are', 'social', '##izing']",4.25
"['a', 'woman', 'is', 'slicing', 'butter']","['a', 'woman', 'slices', 'to', '##fu']",1.8
"['some', 'men', 'are', 'playing', 'guitars']","['three', 'men', 'are', 'playing', 'guitars', 'and', 'singing', 'together']",3.2
"['the', 'elephants', 'sprayed', 'water', 'on', 'themselves']","['elephants', 'spray', 'themselves', 'with', 'water']",3.6
"['a', 'dog', 'sat', 'at', 'the', 'counter', 'of', 'a', 'store']","['the', 'dog', 'is', 'standing', 'at', 'the', 'counter']",2.6
"['someone', 'drills', 'a', 'hole', 'in', 'a', 'strip', 'of', 'wood', 'with', 'a', 'power', 'drill']","['a', 'man', 'drills', 'a', 'hole', 'in', 'a', 'piece', 'of', 'wood']",3.2
"['a', 'woman', 'is', 'slicing', 'some', 'vegetables']","['the', 'woman', 'is', 'di', '##cing', 'garlic']",2.8
"['a', 'badger', 'is', 'burr', '##owing', 'a', 'hole']","['a', 'badger', 'is', 'digging', 'the', 'earth']",4.6
"['a', 'woman', 'is', 'water', 'skiing', 'on', 'a', 'lake']","['a', 'man', 'is', 'playing', 'a', 'flute']",0.0
"['a', 'girl', 'is', 'playing', 'a', 'violin']","['a', 'baby', 'is', 'laughing', 'and', 'giggling']",0.25
"['a', 'helicopter', 'is', 'landing', 'on', 'a', 'he', '##lip', '##ad']","['a', 'helicopter', 'lands']",3.923
"['a', 'woman', 'is', 'cutting', 'up', 'a', 'chicken']","['a', 'woman', 'is', 'slicing', 'meat']",2.75
"['a', 'woman', 'is', 'cutting', 'a', 'cu', '##cum', '##ber']","['a', 'man', 'is', 'playing', 'a', 'guitar']",0.0
"['a', 'woman', 'rides', 'an', 'elephant', 'in', 'front', 'of', 'an', 'ad', '##orin', '##g', 'crowd']","['a', 'woman', 'rides', 'an', 'elephant']",3.0
"['a', 'puppy', 'is', 'sliding', 'backwards', 'along', 'the', 'floor']","['a', 'puppy', 'is', 'pushing', 'itself', 'backwards']",3.8
"['a', 'woman', 'splits', 'garlic', 'cl', '##ove', '##s']","['a', 'woman', 'is', 'breaking', 'a', 'head', 'of', 'garlic', 'into', 'cl', '##ove', '##s']",4.6
"['a', 'dog', 'is', 'looking', 'into', 'swimming', 'pool']","['a', 'dog', 'is', 'walking', 'along', 'the', 'edge', 'of', 'a', 'pool']",2.6
"['a', 'woman', 'mixes', 'a', 'beauty', 'treatment', 'in', 'a', 'glass']","['a', 'woman', 'is', 'mixing', 'a', 'cream', 'in', 'a', 'glass', 'with', 'a', 'spoon']",3.6
"['a', 'man', 'is', 'drawing', 'a', 'picture']","['a', 'person', 'is', 'drawing']",3.6
"['a', 'woman', 'is', 'picking', 'tomatoes']","['a', 'woman', 'is', 'pouring', 'batter', 'into', 'a', 'bowl']",1.0
"['a', 'man', 'is', 'looking', 'at', 'a', 'computer', 'monitor']","['a', 'man', 'is', 'using', 'a', 'laptop']",2.75
"['the', 'boy', 'is', 'riding', 'a', 'tri', '##cycle']","['a', 'woman', 'is', 'riding', 'a', 'water', 'sc', '##oot', '##er']",1.25
"['two', 'men', 'compete', 'in', 'a', 'tire', 'rolling', 'race']","['two', 'people', 'flipped', 'tractor', 'tires', 'in', 'a', 'race']",2.75
"['a', 'person', 'is', 'cutting', 'a', 'meat']","['a', 'person', 'riding', 'a', 'mechanical', 'bull']",0.0
"['a', 'man', 'is', 'playing', 'a', 'violin']","['a', 'woman', 'is', 'using', 'a', 'sewing', 'machine']",0.0
"['the', 'baby', 'crawled', 'through', 'the', 'doorway']","['a', 'baby', 'is', 'crawling', 'across', 'the', 'floor']",2.4
"['a', 'man', 'is', 'playing', 'keyboard']","['a', 'person', 'is', 'playing', 'a', 'piano']",2.2
"['a', 'man', 'is', 'smelling', 'two', 'pizza', '##s']","['a', 'woman', 'is', 'feeding', 'a', 'man']",0.2
"['a', 'monkey', 'pulls', 'the', 'tail', 'of', 'a', 'dog']","['a', 'monkey', 'is', 'teasing', 'a', 'dog', 'at', 'the', 'zoo']",2.8
"['a', 'dog', 'lies', 'on', 'his', 'back', 'on', 'a', 'wooden', 'floor']","['a', 'dog', 'is', 'laying', 'on', 'the', 'floor']",4.0
"['a', 'woman', 'is', 'fry', '##ing', 'something', 'in', 'the', 'pan']","['a', 'man', 'is', 'playing', 'his', 'guitar']",0.0
"['a', 'man', 'puts', 'season', '##ing', 'in', 'a', 'bowl', 'of', 'water']","['the', 'man', 'added', 'season', '##ing', 'to', 'water', 'in', 'a', 'bowl']",5.0
"['an', 'elderly', 'woman', 'is', 'pouring', 'oil', 'into', 'a', 'fry', '##ing', 'pan']","['a', 'tied', 'man', 'is', 'putting', 'into', 'water']",0.0
"['a', 'woman', 'is', 'chop', '##ping', 'an', 'onion']","['a', 'woman', 'is', 'slicing', 'partially', 'into', 'half', 'of', 'an', 'onion']",3.2
"['the', 'woman', 'picked', 'up', 'the', 'kangaroo']","['a', 'woman', 'is', 'carrying', 'a', 'kangaroo']",3.5
"['a', 'dog', 'biting', 'on', 'a', 'can']","['a', 'dog', 'opens', 'a', 'can', 'of', 'food']",1.75
"['a', 'woman', 'is', 'de', '##bon', '##ing', 'a', 'fish']","['a', 'man', 'catches', 'a', 'fish']",1.25
"['a', 'man', 'is', 'mo', '##wing', 'grass']","['a', 'man', 'is', 'bust', '##ing', 'concrete']",0.833
"['a', 'cat', 'is', 'watching', 'a', 'tv']","['a', 'man', 'is', 'slicing', 'a', 'leave']",0.0
"['the', 'boy', 'is', 'stuck', 'in', 'the', 'door', 'of', 'the', 'dog', '##house']","['a', 'child', 'is', 'stuck', 'in', 'a', 'dog', 'house']",3.75
"['people', 'flip', 'into', 'a', 'swimming', 'pool']","['men', 'are', 'falling', 'into', 'a', 'pool']",2.75
"['a', 'woman', 'swim', '##s', 'underwater']","['a', 'woman', 'is', 'swimming']",3.8
"['a', 'man', 'is', 'playing', 'a', 'guitar']","['a', 'woman', 'is', 'dancing']",0.2
"['an', 'airplane', 'is', 'flying', 'in', 'the', 'air']","['a', 'south', 'african', 'airways', 'plane', 'is', 'flying', 'in', 'a', 'blue', 'sky']",3.4
"['a', 'bear', 'is', 'running', 'from', 'two', 'dogs']","['a', 'bear', 'is', 'fighting', 'wolves']",1.4
"['a', 'woman', 'is', 'resting', 'in', 'a', 'floating', 'raft']","['a', 'woman', 'relax', '##es', 'in', 'an', 'inner', 'tube']",3.8
"['a', 'man', 'is', 'die', '##ing', 'in', 'an', 'operating', 'room']","['a', 'man', 'is', 'kissing', 'a', 'woman', 'in', 'stage']",0.4
"['a', 'man', 'is', 'holding', 'a', 'leaf']","['a', 'woman', 'is', 'watching', 'television']",0.0
"['a', 'person', 'is', 'riding', 'a', 'horse']","['a', 'woman', 'is', 'slicing', 'potatoes']",0.0
"['a', 'woman', 'is', 'slicing', 'octopus']","['a', 'man', 'is', 'playing', 'the', 'guitar']",0.0
"['a', 'man', 'is', 'breaking', 'water', 'jug', '##s']","['a', 'woman', 'is', 'peeling', 'garlic']",0.2
"['a', 'man', 'is', 'playing', 'a', 'guitar']","['a', 'woman', 'is', 'cutting', 'vegetable']",0.0
"['a', 'girl', 'is', 'eating', 'a', 'cup', '##cake']","['a', 'man', 'is', 'slicing', 'a', 'cu', '##cum', '##ber']",0.0
"['the', 'little', 'girl', 'played', 'on', 'the', 'grass', 'with', 'a', 'dog', 'and', 'a', 'ball']","['a', 'baby', 'plays', 'with', 'a', 'dog', 'and', 'ball']",3.8
"['people', 'ride', 'and', 'paddle', 'a', 'raft']","['four', 'people', 'are', 'floating', 'on', 'a', 'raft']",2.25
"['the', 'lady', 'cut', 'up', 'a', 'potato', '##e']","['a', 'man', 'is', 'cutting', 'a', 'potato']",2.4
"['the', 'missile', 'exploded']","['a', 'rocket', 'exploded']",3.2
"['a', 'dog', 'is', 'playing', 'in', 'the', 'snow']","['a', 'dog', 'is', 'paw', '##ing', 'at', 'a', 'fly', 'in', 'the', 'carpet', 'before', 'it']",1.6
"['a', 'woman', 'is', 'dancing', 'with', 'other', 'women']","['a', 'woman', 'is', 'sh', '##red', '##ding', 'chicken']",0.4
"['a', 'boy', 'is', 'pushing', 'a', 'van']","['a', 'person', 'is', 'slicing', 'a', 'tomato']",0.0
"['a', 'boy', 'is', 'making', 'some', 'dance', 'steps']","['a', 'boy', 'is', 'pouring', 'something', 'from', 'a', 'pitcher']",0.4
"['a', 'woman', 'is', 'opening', 'a', 'soda', 'and', 'drinking', 'it']","['a', 'woman', 'is', 'riding', 'on', 'an', 'elephant']",0.6
"['a', 'man', 'is', 'ass', '##em', '##bling', 'speaker', 'parts']","['a', 'man', 'is', 'playing', 'the', 'guitar']",1.0
"['the', 'dog', 'walked', 'along', 'the', 'edge', 'of', 'the', 'pool']","['a', 'dog', 'is', 'walking', 'along', 'a', 'pool']",4.6
"['butter', 'is', 'being', 'put', 'into', 'a', 'bowl']","['a', 'man', 'cutting', 'butter', 'into', 'a', 'mixing', 'bowl']",4.25
"['ra', '##cco', '##ons', 'are', 'eating']","['a', 'man', 'is', 'eating']",1.5
"['someone', 'fell', 'off', 'a', 'horse']","['a', 'man', 'gets', 'knocked', 'off', 'of', 'a', 'horse']",3.5
"['a', 'woman', 'peel', '##s', 'an', 'apple']","['a', 'man', 'pops', 'wheel', '##ies', 'on', 'a', 'motorcycle']",0.0
"['a', 'man', 'is', 'taking', 'some', 'math', 'classes']","['a', 'man', 'is', 'ri', '##ns', '##ing', 'a', 'steak']",0.0
"['animals', 'are', 'playing', 'in', 'water']","['two', 'men', 'are', 'playing', 'ping', 'po', '##ng']",0.0
"['a', 'man', 'is', 'riding', 'a', 'horse', 'and', 'jumping', 'over', 'obstacles']","['a', 'man', 'is', 'kicking', 'a', 'soccer', 'ball']",0.333
"['a', 'person', 'is', 'doing', 'pencil', 'tricks', 'with', 'his', 'hand']","['a', 'person', 'is', 'slicing', 'carrot', '##s', 'in', 'half']",0.333
"['the', 'person', 'lit', 'the', 'cameras', 'on', 'fire']","['a', 'person', 'is', 'blow', 'torch', '##ing', 'cameras']",3.333
"['the', 'man', 'is', 'slicing', 'the', 'tape', 'from', 'the', 'box']","['a', 'man', 'is', 'cutting', 'open', 'a', 'box']",4.333
"['a', 'man', 'is', 'fishing', 'in', 'the', 'river']","['a', 'man', 'is', 'singing', 'while', 'walking', 'down', 'the', 'sidewalk']",0.8
"['a', 'man', 'is', 'riding', 'a', 'bike']","['a', 'woman', 'is', 'dancing', 'in', 'the', 'street']",0.2
"['a', 'man', 'is', 'doing', 'push', '##ups']","['a', 'woman', 'is', 'cutting', 'some', 'octopus']",0.0
"['a', 'man', 'is', 'playing', 'guitar']","['a', 'woman', 'is', 'slicing', 'up', 'some', 'pork']",0.0
"['the', 'little', 'boy', 'is', 'singing', 'and', 'playing', 'the', 'guitar']","['a', 'baby', 'is', 'playing', 'a', 'guitar']",2.8
"['a', 'woman', 'is', 'powder', '##ing', 'her', 'face']","['the', 'woman', 'is', 'tapping', 'her', 'fingers', 'on', 'the', 'table']",0.8
"['a', 'woman', 'is', 'peeling', 'a', 'potato']","['a', 'lion', 'is', 'walking', 'around']",0.0
"['a', 'woman', 'is', 'firing', 'a', 'rifle']","['a', 'man', 'is', 'performing', 'stunts']",0.25
"['a', 'woman', 'puts', 'a', 'garland', 'over', 'a', 'mans', 'shoulders']","['a', 'man', 'pour', '##s', 'water', 'over', 'a', 'pilots', 'head']",0.5
"['an', 'old', 'woman', 'is', 'shaking', 'hand', 'with', 'a', 'man']","['a', 'man', 'and', 'a', 'woman', 'shake', 'hands']",3.75
"['the', 'woman', 'is', 'waters', '##ki', '##ing']","['a', 'woman', 'is', 'wake', 'boarding', 'on', 'a', 'lake']",1.75
"['trees', 'are', 'bending', 'in', 'storm']","['trees', 'are', 'hit', 'by', 'very', 'hard', 'winds']",2.667
"['a', 'man', 'and', 'woman', 'is', 'riding', 'in', 'a', 'car']","['a', 'woman', 'is', 'fry', '##ing', 'shrimp']",0.4
"['a', 'man', 'is', 'moving', 'a', 'tree', 'limb']","['the', 'woman', 'is', 'playing', 'the', 'violin']",0.0
"['a', 'man', 'plays', 'a', 'piano']","['a', 'woman', 'is', 'playing', 'the', 'violin']",1.0
"['a', 'person', 'pour', '##s', 'oil', 'on', 'a', 'skill', '##et']","['a', 'person', 'is', 'di', '##cing', 'an', 'onion']",0.8
"['the', 'animal', 'is', 'eating']","['a', 'woman', 'is', 'dancing']",0.0
"['the', 'woman', 'is', 'walking', 'her', 'dog']","['a', 'woman', 'walks', 'her', 'dog', 'down', 'the', 'street']",4.0
"['a', 'group', 'of', 'people', 'sing']","['some', 'people', 'are', 'singing']",5.0
"['the', 'cat', 'is', 'drinking', 'milk']","['a', 'cat', 'is', 'licking', 'from', 'a', 'sauce', '##r', 'of', 'milk']",4.4
"['a', 'girl', 'is', 'making', 'eye', '##lid']","['a', 'woman', 'is', 'applying', 'eyes', '##had', '##ow']",2.0
"['two', 'men', 'are', 'fighting']","['two', 'men', 'are', 'fighting', 'using', 'a', 'form', 'of', 'martial', 'arts']",2.8
"['the', 'military', 'officer', 'barked', 'at', 'the', 'recruits']","['an', 'officer', 'is', 'talking', 'to', 'recruits']",2.5
"['the', 'man', 'is', 'putting', 'chicken', 'into', 'the', 'container']","['a', 'man', 'is', 'putting', 'foods', 'in', 'a', 'box']",2.5
"['a', 'man', 'is', 'tying', 'on', 'a', 'ste', '##no', '##grapher', '##s', 'machine']","['the', 'man', 'used', 'a', 'ste', '##no', '##graph']",2.25
"['a', 'woman', 'is', 'adding', 'pasta', 'to', 'a', 'pot', 'of', 'water']","['a', 'woman', 'is', 'making', 'noodles']",3.6
"['a', 'woman', 'is', 'lying', 'on', 'a', 'blanket', 'on', 'a', 'rock', 'and', 'reading', 'a', 'book']","['a', 'woman', 'seated', 'is', 'singing', 'a', 'song', 'and', 'playing', 'the', 'guitar', 'too']",1.2
"['two', 'pup', '##pies', 'are', 'playing', 'with', 'each', 'other']","['some', 'men', 'are', 'playing', 'soccer']",0.2
"['a', 'man', 'is', 'running', 'on', 'a', 'field']","['a', 'man', 'climbs', 'up', 'a', 'rope']",1.0
"['a', 'man', 'is', 'hugging', 'someone']","['a', 'man', 'is', 'taking', 'a', 'picture']",0.4
"['someone', 'is', 'pouring', 'ing', '##red', '##ian', '##ts', 'into', 'a', 'pot']","['a', 'man', 'puts', 'vegetables', 'into', 'a', 'pot']",2.8
"['a', 'couple', 'are', 'walking']","['some', 'men', 'are', 'saw', '##ing']",0.0
"['a', 'person', 'is', 'playing', 'a', 'guitar']","['the', 'man', 'played', 'his', 'guitar']",3.0
"['a', 'person', 'is', 'adding', 'food', 'in', 'a', 'pan']","['a', 'woman', 'puts', 'rice', 'into', 'a', 'pan']",3.0
"['a', 'group', 'of', 'penguins', 'is', 'walking']","['a', 'large', 'amount', 'of', 'penguins', 'are', 'heading', 'to', 'the', 'ocean']",2.8
"['a', 'man', 'is', 'playing', 'a', 'guitar']","['someone', 'is', 'handling', 'a', 'bun']",0.0
"['a', 'dog', 'is', 'jumping', 'on', 'a', 'tram', '##pol', '##ine']","['a', 'boy', 'is', 'playing', 'a', 'guitar']",0.0
"['a', 'man', 'is', 'shaking', 'a', 'container', 'over', 'a', 'kitchen', 'sink']","['a', 'man', 'is', 'empty', '##ing', 'a', 'plastic', 'container']",2.2
