sent1,sent2,score
"['man', 'playing', 'guitar']","['mujer', 'bailando']",0.2
"['airplane', 'flying', 'air']","['avión', 'south', 'african', 'airway', 'volando', 'cielo', 'azul']",3.4
"['bear', 'running', 'two', 'dog']","['oso', 'luchando', 'lobos']",1.4
"['woman', 'resting', 'floating', 'raft']","['mujer', 'relaja', 'cámara', 'aire']",3.8
"['man', 'dieing', 'operating', 'room']","['hombre', 'besando', 'mujer', 'escenario']",0.4
"['man', 'holding', 'leaf']","['mujer', 'viendo', 'televisión']",0.0
"['person', 'riding', 'horse']","['mujer', 'cortando', 'patatas']",0.0
"['woman', 'slicing', 'octopus']","['hombre', 'tocando', 'guitarra']",0.0
"['man', 'breaking', 'water', 'jug']","['mujer', 'pelando', 'ajo']",0.2
"['man', 'playing', 'guitar']","['mujer', 'cortando', 'vegetales']",0.0
"['girl', 'eating', 'cupcake']","['hombre', 'cortando', 'pepino']",0.0
"['little', 'girl', 'played', 'grass', 'dog', 'ball']","['bebé', 'juega', 'perro', 'pelota']",3.8
"['people', 'ride', 'paddle', 'raft']","['cuatro', 'persona', 'flotando', 'balsa']",2.25
"['lady', 'cut', 'potatoe']","['hombre', 'cortando', 'patata']",2.4
"['missile', 'exploded']","['cohete', 'explotó']",3.2
"['dog', 'playing', 'snow']","['perro', 'manoseando', 'mosca', 'alfombra']",1.6
"['woman', 'dancing', 'woman']","['mujer', 'triturando', 'pollo']",0.4
"['boy', 'pushing', 'van']","['persona', 'cortando', 'tomate']",0.0
"['boy', 'making', 'dance', 'step']","['chico', 'sirviendo', 'jarra']",0.4
"['woman', 'opening', 'soda', 'drinking']","['mujer', 'montada', 'elefante']",0.6
"['man', 'assembling', 'speaker', 'part']","['hombre', 'tocando', 'guitarra']",1.0
"['dog', 'walked', 'along', 'edge', 'pool']","['perro', 'caminando', 'piscina']",4.6
"['butter', 'put', 'bowl']","['hombre', 'cortando', 'mantequilla', 'tazón', 'mezclar']",4.25
"['raccoon', 'eating']","['hombre', 'comiendo']",1.5
"['someone', 'fell', 'horse']","['hombre', 'derribado', 'caballo']",3.5
"['woman', 'peel', 'apple']","['hombre', 'hace', 'wheelies', 'motocicleta']",0.0
"['man', 'taking', 'math', 'class']","['hombre', 'enjuagando', 'filete']",0.0
"['animal', 'playing', 'water']","['do', 'hombre', 'jugando', 'ping', 'pong']",0.0
"['man', 'riding', 'horse', 'jumping', 'obstacle']","['hombre', 'pateando', 'pelota', 'fútbol']",0.333
"['person', 'pencil', 'trick', 'hand']","['persona', 'cortando', 'zanahorias', 'mitad']",0.333
"['person', 'lit', 'camera', 'fire']","['persona', 'quemando', 'cámaras']",3.333
"['man', 'slicing', 'tape', 'box']","['hombre', 'abriendo', 'caja']",4.333
"['man', 'fishing', 'river']","['hombre', 'cantando', 'mientras', 'camina', 'acera']",0.8
"['man', 'riding', 'bike']","['mujer', 'bailando', 'calle']",0.2
"['man', 'pushup']","['mujer', 'cortando', 'pulpo']",0.0
"['man', 'playing', 'guitar']","['mujer', 'cortando', 'cerdo']",0.0
"['little', 'boy', 'singing', 'playing', 'guitar']","['bebé', 'tocando', 'guitarra']",2.8
"['woman', 'powdering', 'face']","['mujer', 'golpeando', 'dedos', 'mesa']",0.8
"['woman', 'peeling', 'potato']","['león', 'caminando', 'ahí']",0.0
"['woman', 'firing', 'rifle']","['hombre', 'haciendo', 'acrobacias']",0.25
"['woman', 'put', 'garland', 'man', 'shoulder']","['hombre', 'vierte', 'agua', 'cabeza', 'piloto']",0.5
"['old', 'woman', 'shaking', 'hand', 'man']","['hombre', 'mujer', 'dan', 'mano']",3.75
"['woman', 'waterskiing']","['mujer', 'despertando', 'lago']",1.75
"['tree', 'bending', 'storm']","['árboles', 'golpeados', 'vientos', 'fuertes']",2.667
"['man', 'woman', 'riding', 'car']","['mujer', 'friendo', 'camarones']",0.4
"['man', 'moving', 'tree', 'limb']","['mujer', 'tocando', 'violín']",0.0
"['man', 'play', 'piano']","['mujer', 'tocando', 'violín']",1.0
"['person', 'pours', 'oil', 'skillet']","['persona', 'cortando', 'cebolla', 'cubitos']",0.8
"['animal', 'eating']","['mujer', 'bailando']",0.0
"['woman', 'walking', 'dog']","['mujer', 'pasea', 'perro', 'calle']",4.0
"['group', 'people', 'sing']","['persona', 'cantando']",5.0
"['cat', 'drinking', 'milk']","['gato', 'lamiendo', 'platillo', 'leche']",4.4
"['girl', 'making', 'eyelid']","['mujer', 'aplicando', 'sombra', 'ojos']",2.0
"['two', 'men', 'fighting']","['do', 'hombre', 'luchando', 'usando', 'forma', 'artes', 'marciales']",2.8
"['military', 'officer', 'barked', 'recruit']","['oficial', 'hablando', 'reclutas']",2.5
"['man', 'putting', 'chicken', 'container']","['hombre', 'poniendo', 'alimentos', 'caja']",2.5
"['man', 'tying', 'stenographer', 'machine']","['hombre', 'usó', 'taquigrafía']",2.25
"['woman', 'adding', 'pasta', 'pot', 'water']","['mujer', 'haciendo', 'fideos']",3.6
"['woman', 'lying', 'blanket', 'rock', 'reading', 'book']","['mujer', 'sentada', 'cantando', 'canción', 'tocando', 'guitarra']",1.2
"['two', 'puppy', 'playing']","['hombre', 'jugando', 'fútbol']",0.2
"['man', 'running', 'field']","['hombre', 'sube', 'cuerda']",1.0
"['man', 'hugging', 'someone']","['hombre', 'tomando', 'foto']",0.4
"['someone', 'pouring', 'ingrediants', 'pot']","['hombre', 'pone', 'verduras', 'olla']",2.8
"['couple', 'walking']","['hombre', 'aserrando']",0.0
"['person', 'playing', 'guitar']","['hombre', 'tocaba', 'guitarra']",3.0
"['person', 'adding', 'food', 'pan']","['mujer', 'pone', 'arroz', 'cacerola']",3.0
"['group', 'penguin', 'walking']","['gran', 'cantidad', 'pingüinos', 'dirigen', 'océano']",2.8
"['man', 'playing', 'guitar']","['alguien', 'manejando', 'bollo']",0.0
"['dog', 'jumping', 'trampoline']","['chico', 'tocando', 'guitarra']",0.0
"['man', 'shaking', 'container', 'kitchen', 'sink']","['hombre', 'vaciando', 'contenedor', 'plástico']",2.2
"['man', 'walking', 'horse']","['hombre', 'llevando', 'caballo', 'cabestro']",3.75
"['paper', 'cut', 'scissors']","['cortando', 'trozo', 'papel']",4.0
"['person', 'peel', 'shrimp']","['señora', 'peló', 'camarones']",3.5
"['man', 'playing', 'guitar']","['hombre', 'intenta', 'leer', 'periódico']",0.8
"['man', 'making', 'bed', 'hotel']","['hombre', 'sosteniendo', 'animal']",0.8
"['dog', 'pulled', 'dog', 'tail', 'leg']","['mono', 'tiró', 'cola', 'perro']",1.75
"['woman', 'beat', 'two', 'egg', 'bowl']","['persona', 'mezclando', 'ingredientes', 'tazón']",3.0
"['man', 'jumping', 'rope', 'outside']","['mujer', 'cortando', 'pepino']",0.0
"['person', 'slicing', 'onion']","['hámster', 'cantando']",0.0
"['woman', 'hold', 'kangaroo']","['hombre', 'sombrero', 'canta', 'canción']",0.0
"['soccer', 'player', 'kicking', 'soccer', 'ball', 'goal']","['jugador', 'fútbol', 'marca', 'gol']",3.8
"['woman', 'cooking', 'something']","['mujer', 'vertiendo', 'ingredientes', 'sartén']",3.2
"['woman', 'swimming', 'beach']","['mujer', 'salpica', 'ola', 'océano']",3.2
"['man', 'carrying', 'another', 'man']","['hombre', 'rocía', 'hombre', 'agua', 'manguera']",0.8
"['woman', 'putting', 'paste', 'dish']","['mujer', 'sacando', 'especie', 'pegajosa', 'sustancia', 'viscosa', 'tazón']",1.5
"['man', 'holding', 'talking', 'gray', 'tube', 'tshirt']","['hombre', 'mostrando', 'camiseta']",2.75
"['someone', 'pours', 'olive', 'oil', 'bowl', 'tomato', 'wedge']","['hombre', 'vertió', 'aceite', 'rodajas', 'tomate']",3.75
"['man', 'playing', 'guitar']","['hombre', 'tocaba', 'guitarra', 'amigo']",3.2
"['someone', 'boiling', 'okra', 'pot']","['alguien', 'vierte', 'aceite', 'oliva', 'bol', 'gajos', 'tomate']",0.8
"['person', 'peeling', 'potato']","['gato', 'lamiendo', 'pequeña', 'botella']",0.0
"['cat', 'jumping', 'box']","['joven', 'hablando', 'hoja']",0.0
"['woman', 'seasoning', 'oil']","['mujer', 'vertiendo', 'ingredientes', 'tazón']",1.4
"['cat', 'sliding', 'upside', 'couch']","['gato', 'arrastra', 'bajo', 'mueble', 'espalda']",3.2
"['woman', 'dance', 'man', 'play', 'keyboard']","['mujer', 'bailando', 'escenario']",2.2
"['chef', 'cleaning', 'bowl', 'soup']","['hombre', 'limpiando', 'borde', 'tazón']",2.533
"['explosion', 'booming', 'desert']","['arma', 'nuclear', 'explota', 'desierto']",3.4
"['woman', 'slice', 'lemon']","['hombre', 'hablando', 'micrófono']",0.0
"['overweight', 'man', 'skipping', 'rope']","['joven', 'bailando']",0.8
"['lady', 'cracked', 'two', 'raw', 'egg']","['mujer', 'rompiendo', 'huevos', 'tazón']",3.2
"['man', 'sharpens', 'pencil', 'using', 'knife']","['mujer', 'bailando', 'bajo', 'lluvia']",0.0
"['plastic', 'toy', 'floating', 'water']","['dama', 'haciendo', 'baile']",0.0
"['turtle', 'followed', 'fish']","['tortuga', 'marina', 'cazando', 'peces']",3.0
"['woman', 'pencilling', 'eye', 'shadow']","['chica', 'usando', 'lápiz', 'ojos', 'párpado']",2.8
"['man', 'tying', 'shoe']","['perro', 'montando', 'hombros', 'ciclista']",0.0
"['woman', 'slicing', 'meat', 'knife']","['hombre', 'extendiendo', 'masa']",0.417
"['dog', 'running', 'ground']","['chica', 'golpeando', 'uñas', 'dedos']",0.0
"['man', 'petting', 'tied', 'dog']","['hombre', 'mostrando', 'perro', 'cámara']",1.0
"['woman', 'walking', 'open', 'ground', 'pet', 'dog', 'dog', 'follow']","['hombre', 'caminando', 'varios', 'perros']",2.0
"['woman', 'mincing', 'garlic']","['persona', 'limpiando', 'disco']",0.0
"['two', 'team', 'playing', 'soccer']","['diferentes', 'grupos', 'equipos', 'jugando', 'fútbol', 'campo']",2.5
"['rat', 'like', 'creature', 'smelling', 'around']","['animal', 'caminando', 'suelo']",2.0
"['two', 'sumo', 'ringer', 'fighting']","['hombre', 'monta', 'juguete', 'agua', 'agua']",0.0
"['man', 'lay', 'ground', 'aim', 'rifle']","['hombre', 'untando', 'mantequilla', 'tortilla']",0.0
"['couple', 'running', 'towards', 'ocean']","['hombre', 'mujer', 'corren', 'junto', 'tomados', 'mano']",2.818
"['woman', 'chopping', 'hard', 'egg']","['persona', 'cortando', 'huevo', 'hervido', 'trozos']",3.533
"['two', 'robot', 'share', 'kiss']","['robot', 'macho', 'hembra', 'besando']",3.8
"['cat', 'trying', 'touch', 'dog']","['gato', 'burló', 'perro', 'tocándole', 'cabeza']",3.25
"['rhino', 'grazed', 'grass']","['rinoceronte', 'pastando', 'campo']",4.0
"['man', 'drove', 'little', 'red', 'car', 'around', 'traffic']","['perro', 'corrió', 'agua', 'playa']",0.0
"['man', 'cutting', 'bread']","['hombre', 'haciendo', 'trucos', 'balón', 'fútbol']",1.0
"['cat', 'rapidly', 'swat', 'kid', 'head']","['gato', 'niño', 'juegan', 'junto']",2.6
"['cat', 'playing', 'box']","['perro', 'jugando', 'limpiador', 'pisos']",1.4
"['couple', 'danced', 'church']","['par', 'bailes', 'lentos']",3.2
"['man', 'patting', 'alligator', 'mouth']","['persona', 'tirando', 'vegetales', 'picados', 'olla', 'estufa']",0.0
"['person', 'check', 'rice', 'pudding']","['caballo', 'corriendo']",0.0
"['woman', 'stirring', 'two', 'egg', 'glass', 'bowl']","['joven', 'cantando', 'escenario']",0.0
"['man', 'playing', 'drum']","['hombre', 'vierte', 'limpiador', 'fregadero']",0.0
"['man', 'slicing', 'pepper']","['persona', 'corta', 'gran', 'pimiento', 'verde']",3.8
"['woman', 'speaking', 'sign', 'language']","['mujer', 'condimenta', 'mariscos']",0.643
"['boy', 'crawling', 'dog', 'house']","['gato', 'jugando', 'suelo']",0.0
"['girl', 'flew', 'kite', 'ran', 'hill']","['chica', 'pierde', 'cometa']",2.25
"['woman', 'placing', 'food', 'pot', 'hot', 'water']","['mujer', 'friendo', 'carne']",1.25
"['small', 'monkey', 'walk', 'water']","['mono', 'vadeando', 'pantano']",3.4
"['man', 'riding', 'bike']","['oso', 'panda', 'comiendo']",0.0
"['young', 'man', 'singing', 'playing', 'piano']","['hombre', 'escribiendo', 'carta']",0.2
"['boy', 'take', 'sunglass']","['niño', 'gritando']",0.5
"['girl', 'playing', 'piano']","['chico', 'haciendo', 'flexiones']",0.0
"['lady', 'sliced', 'tomatoe']","['alguien', 'cortando', 'tomate']",4.0
"['someone', 'holding', 'hedgehog']","['cortando', 'cebolla']",0.0
"['woman', 'peel', 'potato']","['mujer', 'asando', 'piñas']",1.0
"['cat', 'drinking', 'water']","['camión', 'bajando', 'colina']",0.0
"['person', 'putting', 'salt', 'pepper', 'piece', 'pork']","['joven', 'sentado', 'piano']",0.0
"['man', 'sat', 'chair', 'stared']","['niña', 'poniendo', 'pelo', 'cola', 'caballo']",0.0
"['woman', 'dicing', 'potato']","['mujer', 'corta', 'tofu', 'pedacitos']",1.8
"['baby', 'crawling', 'happily']","['bebé', 'estornudó', 'asustó', 'bebé']",1.2
"['person', 'frying', 'meat', 'pan']","['hombre', 'cortando', 'vegetal']",0.6
"['man', 'looking', 'window']","['mujer', 'nadando', 'agua']",0.25
"['man', 'seated', 'playing', 'guitar']","['hombre', 'tocando', 'guitarra', 'acústica', 'cantando', 'micrófono']",3.25
"['woman', 'slicing', 'onion', 'knife']","['hombre', 'preparando', 'plato']",1.25
"['rider', 'running', 'jumping', 'horse']","['mujer', 'salta', 'vallas', 'caballo']",4.0
"['boy', 'playing', 'keyboard']","['niño', 'sentado', 'habitación', 'tocando', 'piano', 'luz', 'lámpara']",3.25
"['two', 'men', 'fighting']","['hombre', 'haciendo', 'ejercicio']",0.75
"['man', 'playing', 'wooden', 'flute', 'several', 'men', 'play', 'bongo', 'drum']","['hombre', 'tocando', 'flauta']",3.25
"['person', 'petting', 'monkey']","['hombre', 'sosteniendo', 'loris', 'lento']",1.2
"['two', 'cartoon', 'rabbit', 'kissing']","['conejo', 'besando', 'conejo']",3.8
"['hedgehog', 'chewed', 'towel']","['erizo', 'mordiendo', 'manta']",3.4
"['cat', 'licking']","['hombre', 'cortando', 'cebolla', 'blanca', 'cortadora', 'mandolina']",0.0
"['small', 'guinea', 'pig', 'gnawing', 'eating', 'piece', 'carrot', 'floor']","['conejillo', 'india', 'come', 'zanahoria']",3.5
"['four', 'boy', 'standing', 'front', 'burning', 'car']","['cuatro', 'jóvenes', 'quedan', 'quietos', 'mientras', 'coche', 'explota', 'detrás']",3.75
"['man', 'smoking']","['hombre', 'sentó', 'traje', 'fumó']",4.0
"['woman', 'adding', 'sauce', 'food']","['persona', 'cortando', 'hojas']",0.2
"['three', 'child', 'eating', 'food']","['ciervo', 'saltó', 'valla']",0.0
"['submarine', 'going', 'water']","['bebé', 'durmiendo']",0.0
"['man', 'running', 'street']","['hombre', 'toca', 'guitarra']",0.8
"['person', 'slicing', 'onion']","['gato', 'cagando', 'inodoro']",0.0
"['badger', 'digging', 'dirt']","['hombre', 'moviendo', 'grandes', 'rocas']",0.0
"['woman', 'slicing', 'big', 'pepper']","['perro', 'moviendo', 'boca']",0.0
"['man', 'riding', 'bicycle']","['hombre', 'montando', 'bicicleta']",5.0
"['man', 'woman', 'kissing']","['hombre', 'mujer', 'hablando']",0.6
"['woman', 'slicing', 'onion']","['mujer', 'cortando', 'cebolla']",4.2
"['small', 'boy', 'playing', 'dog']","['bebé', 'jugando', 'perro']",3.75
"['man', 'drawing']","['hombre', 'dibujando']",5.0
"['man', 'cutting', 'potato']","['mujer', 'cortando', 'tomate']",1.25
"['boy', 'playing', 'guitar']","['niño', 'tocando', 'guitarra']",3.6
"['woman', 'cutting', 'onion']","['mujer', 'cortando', 'cebolla']",5.0
"['toy', 'train', 'striking', 'toy', 'car']","['tren', 'juguete', 'golpea', 'coche', 'juguete']",5.0
"['man', 'playing', 'guitar']","['hombre', 'tocando', 'flauta']",2.2
"['cat', 'open', 'drawer', 'climb', 'inside']","['gato', 'abriendo', 'cajón', 'subiendo', 'interior']",5.0
"['woman', 'frying', 'food']","['mujer', 'friendo', 'comida']",4.25
"['man', 'dicing', 'onion']","['mujer', 'cortando', 'cebolla']",2.5
"['girl', 'playing', 'guitar']","['hombre', 'tocando', 'guitarra']",2.8
"['girl', 'singing', 'stage']","['hombre', 'cantando', 'escenario']",2.8
"['woman', 'riding', 'horse']","['mujer', 'montando', 'burro']",2.8
"['girl', 'playing', 'guitar']","['hombre', 'tocando', 'guitarra']",2.8
"['woman', 'brushing', 'shrimp']","['mujer', 'cepilla', 'camarones']",5.0
"['man', 'dancing', 'ceiling']","['hombre', 'bailando', 'techo', 'habitación']",4.8
"['woman', 'thinly', 'slice', 'onion', 'large', 'knife']","['mujer', 'cortando', 'cebollas', 'gran', 'cuchillo']",4.2
"['man', 'playing', 'keyboard']","['hombre', 'toca', 'teclado']",5.0
"['man', 'play', 'guitar']","['hombre', 'tocando', 'guitarra']",5.0
"['woman', 'peeling', 'potato']","['mujer', 'pela', 'patata']",5.0
"['woman', 'handling', 'frog']","['hombre', 'sosteniendo', 'rana']",3.75
"['man', 'playing', 'flute']","['hombre', 'tocando', 'guitarra']",2.0
"['man', 'playing', 'guitar']","['hombre', 'tocando', 'flauta']",1.583
"['man', 'playing', 'piano']","['hombre', 'tocando', 'guitarra']",1.778
"['man', 'playing', 'guitar']","['hombre', 'tocando', 'piano']",2.0
"['man', 'playing', 'flute']","['hombre', 'tocando', 'guitarra']",2.0
"['man', 'playing', 'flute']","['hombre', 'tocando', 'guitarra']",2.0
"['two', 'woman', 'couch']","['do', 'mujeres', 'abrazando', 'sofá']",3.2
"['someone', 'slicing', 'cucumber']","['hombre', 'cortando', 'pepino']",3.8
"['kitten', 'playing', 'blue', 'rope', 'toy']","['gatito', 'jugando', 'juguete']",4.4
"['dog', 'barking', 'toy']","['perro', 'ladrando', 'juguete']",5.0
"['person', 'fold', 'tortilla']","['hombre', 'dobla', 'tortilla']",3.5
"['cat', 'drinking', 'milk']","['gatito', 'bebiendo', 'leche']",4.0
"['person', 'driving', 'car']","['hombre', 'conduciendo', 'coche']",3.5
"['turtle', 'walking']","['tortuga', 'caminando']",4.4
"['cow', 'eating', 'grass']","['vaca', 'comiendo', 'heno']",3.8
"['woman', 'chopping', 'broccoli']","['mujer', 'cortando', 'ajo']",2.6
"['man', 'cry']","['hombre', 'gritando']",3.0
"['man', 'playing', 'guitar']","['hombre', 'tocando', 'guitarra']",5.0
"['man', 'cutting', 'onion']","['hombre', 'cortando', 'plátano']",3.667
"['man', 'slicing', 'potato']","['mujer', 'pelando', 'patata']",2.333
"['woman', 'tapping', 'finger', 'table']","['mujer', 'dando', 'golpecitos', 'dedos']",4.0
"['someone', 'boiling', 'okra', 'pot']","['alguien', 'cocinando', 'okra', 'sartén']",4.4
"['man', 'smoking']","['hombre', 'mezclando']",0.2
"['man', 'playing', 'drum']","['hombre', 'tocando', 'batería']",5.0
"['man', 'dive', 'pool']","['hombre', 'zambullendo', 'piscina']",5.0
"['woman', 'cutting', 'leak']","['mujer', 'cortando', 'puerro']",4.0
"['little', 'boy', 'playing', 'guitar']","['chico', 'tocando', 'guitarra']",4.6
"['woman', 'dancing']","['hombre', 'bailando']",2.6
"['woman', 'talking']","['hombre', 'hablando']",2.6
"['girl', 'putting', 'gel', 'hair']","['mujer', 'poniendo', 'gel', 'pelo']",2.6
"['kid', 'playing', 'guitar']","['hombre', 'tocando', 'guitarra']",2.2
"['group', 'people', 'marching', 'place']","['grupo', 'gente', 'bailando', 'concierto']",1.7
"['woman', 'shooting', 'machine', 'gun']","['hombre', 'disparando', 'arma']",2.0
"['man', 'played', 'piano']","['hombre', 'toca', 'piano']",4.0
"['woman', 'slicing', 'onion']","['alguien', 'cortando', 'cebolla']",3.25
"['man', 'slicing', 'cucumber']","['hombre', 'cortando', 'pepinos']",4.5
"['girl', 'eating', 'cupcake']","['mujer', 'comiendo', 'magdalena']",2.6
"['woman', 'cutting', 'onion']","['hombre', 'cortando', 'cebolla']",2.0
"['man', 'playing', 'guitar']","['bebé', 'tocando', 'guitarra']",1.8
"['man', 'playing', 'guitar']","['hombre', 'tocando', 'batería']",1.556
"['two', 'little', 'girl', 'talk', 'telephone']","['do', 'chicas', 'hablan', 'teléfono']",4.5
"['man', 'chopping', 'log', 'axe']","['hombre', 'cortando', 'tronco', 'árbol', 'hacha']",4.0
"['person', 'cutting', 'capsicum', 'piece']","['persona', 'cortando', 'ajo', 'trozos']",1.6
"['man', 'talking', 'woman']","['mujer', 'caminando', 'perro']",0.5
"['man', 'walking']","['hombre', 'hablando']",1.4
"['someone', 'pouring', 'oil', 'skillet']","['alguien', 'vertiendo', 'leche', 'licuadora']",1.6
"['small', 'kitten', 'playing', 'ball']","['gatito', 'jugando', 'pelota']",4.4
"['man', 'playing', 'guitar']","['mujer', 'tocando', 'flauta']",1.8
"['girl', 'playing', 'violin']","['chica', 'tocando', 'flauta']",2.6
"['man', 'playing', 'two', 'piano']","['gato', 'tocando', 'piano']",1.6
"['man', 'exercising']","['chica', 'haciendo', 'ejercicio']",3.0
