sent1,sent2,score
"['a', 'car', 'is', 'move', 'through', 'a', 'road']","['a', 'car', 'is', 'drive', 'down', 'the', 'road']",4.0
"['someon', 'is', 'unk', 'a', 'pan']","['smeon', 'is', 'lay', 'down']",0.4
"['a', 'man', 'is', 'play', 'guitar']","['a', 'man', 'is', 'drain', 'pasta']",0.4
"['a', 'woman', 'is', 'drink', 'unk']","['a', 'woman', 'is', 'exercis']",0.4
"['a', 'woman', 'is', 'cut', 'meat', 'into', 'piec']","['a', 'woman', 'is', 'cut', 'up', 'some', 'meat']",4.8
"['a', 'man', 'is', 'rins', 'a', 'steak']","['a', 'man', 'is', 'play', 'a', 'guitar']",0.6
"['a', 'man', 'is', 'sell', 'item']","['a', 'man', 'is', 'clean', 'the', 'hous']",0.8
"['a', 'man', 'is', 'jump', 'a', 'wall']","['a', 'man', 'jump', 'onto', 'a', 'short', 'wall']",3.2
"['runner', 'race', 'around', 'a', 'track']","['runner', 'compet', 'in', 'a', 'race']",3.2
"['a', 'man', 'is', 'kick', 'a', 'soccer', 'ball']","['a', 'man', 'is', 'mix', 'a', 'bowl']",0.6
"['a', 'woman', 'is', 'fri', 'someth']","['a', 'woman', 'is', 'ride', 'a', 'hors']",0.6
"['a', 'cat', 'is', 'lick', 'a', 'sucker']","['a', 'woman', 'is', 'slice', 'cucumb']",0.0
"['a', 'woman', 'is', 'danc', 'by', 'a', 'fire']","['a', 'woman', 'is', 'take', 'a', 'bath']",1.4
"['the', 'man', 'is', 'slice', 'a', 'fish', 'open']","['a', 'man', 'is', 'slice', 'a', 'potato']",2.2
"['butter', 'is', 'melt', 'in', 'a', 'pan']","['a', 'man', 'is', 'melt', 'butter', 'in', 'a', 'pan']",3.6
"['three', 'boy', 'are', 'danc']","['kid', 'are', 'danc']",3.111
"['a', 'woman', 'is', 'play', 'a', 'game', 'with', 'a', 'man']","['a', 'man', 'is', 'play', 'piano']",0.6
"['the', 'man', 'is', 'drive', 'a', 'white', 'car']","['a', 'man', 'is', 'give', 'an', 'interview']",0.4
"['a', 'man', 'drove', 'hi', 'car']","['a', 'man', 'is', 'drive', 'a', 'car']",4.25
"['a', 'car', 'back', 'out', 'of', 'a', 'space']","['a', 'car', 'is', 'back', 'out', 'of', 'a', 'block', 'unk']",3.0
"['a', 'man', 'put', 'some', 'chees', 'on', 'a', 'pizza']","['the', 'man', 'unk', 'chees', 'on', 'the', 'pizza']",5.0
"['the', 'boy', 'is', 'play', 'the', 'piano']","['a', 'boy', 'play', 'a', 'piano']",5.0
"['the', 'man', 'play', 'hi', 'guitar']","['a', 'man', 'is', 'play', 'a', 'guitar']",3.75
"['a', 'man', 'is', 'ride', 'a', 'hors']","['a', 'man', 'is', 'play', 'a', 'keyboard']",0.2
"['a', 'man', 'is', 'walk', 'on', 'a', 'rope']","['a', 'man', 'is', 'ride', 'a', 'unk']",0.4
"['a', 'girl', 'is', 'play', 'a', 'flute']","['a', 'band', 'is', 'play', 'on', 'a', 'stage']",1.286
"['peopl', 'step', 'off', 'a', 'train']","['a', 'group', 'of', 'peopl', 'get', 'off', 'a', 'train']",4.6
"['a', 'woman', 'is', 'sew', 'on', 'a', 'machin']","['a', 'woman', 'is', 'bread', 'some', 'meat']",0.6
"['a', 'dog', 'is', 'look', 'into', 'swim', 'pool']","['a', 'dog', 'is', 'walk', 'around', 'a', 'pool']",2.0
"['a', 'man', 'is', 'butter', 'a', 'piec', 'of', 'bread']","['a', 'man', 'is', 'appli', 'butter', 'to', 'bread']",5.0
"['a', 'man', 'is', 'cut', 'tomato', 'into', 'piec']","['a', 'woman', 'is', 'cut', 'some', 'veget']",1.8
"['three', 'teenag', 'girl', 'danc', 'in', 'the', 'room']","['some', 'teenag', 'girl', 'are', 'danc', 'for', 'the', 'camera']",2.4
"['a', 'lion', 'is', 'walk']","['a', 'lion', 'is', 'unk', 'in', 'a', 'pen']",2.4
"['a', 'man', 'shoot', 'a', 'car']","['a', 'man', 'is', 'cut', 'a', 'potato']",0.4
"['a', 'black', 'hors', 'is', 'run', 'around']","['the', 'hors', 'is', 'run']",4.2
"['a', 'woman', 'is', 'unk', 'shrimp']","['a', 'man', 'is', 'danc', 'in', 'rain']",0.0
"['a', 'man', 'is', 'ride', 'a', 'hors']","['a', 'woman', 'is', 'wash', 'a', 'freezer']",0.0
"['a', 'man', 'walk', 'down', 'a', 'path']","['a', 'man', 'walk', 'across', 'a', 'tight', 'rope']",0.8
"['a', 'man', 'is', 'slice', 'a', 'potato']","['a', 'woman', 'is', 'cut', 'a', 'unk']",1.4
"['a', 'dog', 'is', 'bark', 'at', 'a', 'ball']","['a', 'dog', 'swim', 'after', 'a', 'tenni', 'ball']",1.5
"['a', 'kid', 'run', 'away', 'from', 'a', 'fish', 'swing', 'around', 'on', 'a', 'fish', 'pole']","['a', 'littl', 'kid', 'is', 'run', 'around', 'a', 'fish', 'pole']",2.5
"['a', 'man', 'is', 'walk', 'along', 'a', 'path', 'through', 'wilder']","['a', 'man', 'is', 'walk', 'down', 'a', 'road']",2.5
"['an', 'elderli', 'man', 'is', 'speak', 'at', 'a', 'podium']","['a', 'man', 'is', 'make', 'a', 'speech', 'at', 'the', 'podium']",3.5
"['a', 'man', 'ride', 'a', 'hors', 'in', 'slow', 'motion']","['a', 'man', 'is', 'ride', 'on', 'a', 'hors']",3.4
"['a', 'person', 'is', 'cut', 'some', 'unk', 'chees']","['the', 'person', 'is', 'slice', 'chees']",3.8
"['the', 'man', 'is', 'shoot', 'an', 'automat', 'rifl']","['a', 'man', 'is', 'shoot', 'a', 'gun']",3.8
"['a', 'man', 'is', 'crush', 'garlic', 'with', 'the', 'back', 'of', 'a', 'knife']","['a', 'woman', 'is', 'slice', 'meat', 'with', 'a', 'knife']",1.5
"['a', 'woman', 'is', 'file', 'her', 'unk', 'with', 'an', 'unk', 'board']","['a', 'woman', 'is', 'feed', 'her', 'babi', 'with', 'a', 'bottl']",0.5
"['a', 'man', 'is', 'ride', 'a', 'skateboard']","['a', 'woman', 'is', 'cut', 'a', 'potato']",0.0
"['a', 'woman', 'is', 'take', 'a', 'unk']","['a', 'man', 'is', 'ride', 'a', 'white', 'hors']",0.0
"['a', 'man', 'is', 'danc']","['a', 'man', 'is', 'ride', 'a', 'hors']",0.8
"['a', 'man', 'is', 'row', 'a', 'boat']","['a', 'man', 'is', 'shoot', 'off', 'a', 'gun']",0.85
"['a', 'man', 'is', 'swing', 'from', 'a', 'rope', 'attach', 'to', 'the', 'ceil']","['a', 'man', 'is', 'swing', 'on', 'a', 'rope']",3.4
"['a', 'woman', 'is', 'ride', 'a', 'hors', 'on', 'a', 'beach']","['a', 'man', 'is', 'carri', 'anoth', 'man', 'on', 'hi', 'back']",0.4
"['a', 'man', 'hold', 'a', 'small', 'anim', 'in', 'one', 'hand']","['a', 'man', 'show', 'off', 'a', 'small', 'monkey']",1.75
"['a', 'person', 'is', 'fold', 'a', 'squar', 'paper', 'piec']","['a', 'man', 'is', 'fold', 'paper']",3.25
"['a', 'person', 'is', 'fri', 'meat', 'in', 'a', 'pan']","['a', 'person', 'is', 'hold', 'a', 'unk']",0.75
"['a', 'unk', 'is', 'hurt', 'a', 'woman']","['a', 'man', 'is', 'drive', 'a', 'car']",0.0
"['the', 'woman', 'is', 'peel', 'shrimp']","['the', 'man', 'is', 'hold', 'a', 'lemur']",0.0
"['two', 'zebra', 'are', 'play']","['zebra', 'are', 'social']",4.25
"['a', 'woman', 'is', 'slice', 'butter']","['a', 'woman', 'slice', 'tofu']",1.8
"['some', 'men', 'are', 'play', 'guitar']","['three', 'men', 'are', 'play', 'guitar', 'and', 'sing', 'togeth']",3.2
"['the', 'eleph', 'spray', 'water', 'on', 'themselv']","['eleph', 'spray', 'themselv', 'with', 'water']",3.6
"['a', 'dog', 'sat', 'at', 'the', 'counter', 'of', 'a', 'store']","['the', 'dog', 'is', 'stand', 'at', 'the', 'counter']",2.6
"['someon', 'drill', 'a', 'hole', 'in', 'a', 'strip', 'of', 'wood', 'with', 'a', 'power', 'drill']","['a', 'man', 'drill', 'a', 'hole', 'in', 'a', 'piec', 'of', 'wood']",3.2
"['a', 'woman', 'is', 'slice', 'some', 'veget']","['the', 'woman', 'is', 'dice', 'garlic']",2.8
"['a', 'badger', 'is', 'unk', 'a', 'hole']","['a', 'badger', 'is', 'dig', 'the', 'earth']",4.6
"['a', 'woman', 'is', 'water', 'ski', 'on', 'a', 'lake']","['a', 'man', 'is', 'play', 'a', 'flute']",0.0
"['a', 'girl', 'is', 'play', 'a', 'violin']","['a', 'babi', 'is', 'laugh', 'and', 'giggl']",0.25
"['a', 'helicopt', 'is', 'land', 'on', 'a', 'unk']","['a', 'helicopt', 'land']",3.923
"['a', 'woman', 'is', 'cut', 'up', 'a', 'chicken']","['a', 'woman', 'is', 'slice', 'meat']",2.75
"['a', 'woman', 'is', 'cut', 'a', 'cucumb']","['a', 'man', 'is', 'play', 'a', 'guitar']",0.0
"['a', 'woman', 'ride', 'an', 'eleph', 'in', 'front', 'of', 'an', 'unk', 'crowd']","['a', 'woman', 'ride', 'an', 'eleph']",3.0
"['a', 'puppi', 'is', 'slide', 'backward', 'along', 'the', 'floor']","['a', 'puppi', 'is', 'push', 'itself', 'backward']",3.8
"['a', 'woman', 'split', 'garlic', 'clove']","['a', 'woman', 'is', 'break', 'a', 'head', 'of', 'garlic', 'into', 'clove']",4.6
"['a', 'dog', 'is', 'look', 'into', 'swim', 'pool']","['a', 'dog', 'is', 'walk', 'along', 'the', 'edg', 'of', 'a', 'pool']",2.6
"['a', 'woman', 'mix', 'a', 'beauti', 'treatment', 'in', 'a', 'glass']","['a', 'woman', 'is', 'mix', 'a', 'cream', 'in', 'a', 'glass', 'with', 'a', 'unk']",3.6
"['a', 'man', 'is', 'draw', 'a', 'pictur']","['a', 'person', 'is', 'draw']",3.6
"['a', 'woman', 'is', 'pick', 'tomato']","['a', 'woman', 'is', 'pour', 'batter', 'into', 'a', 'bowl']",1.0
"['a', 'man', 'is', 'look', 'at', 'a', 'comput', 'monitor']","['a', 'man', 'is', 'use', 'a', 'laptop']",2.75
"['the', 'boy', 'is', 'ride', 'a', 'unk']","['a', 'woman', 'is', 'ride', 'a', 'water', 'scooter']",1.25
"['two', 'men', 'compet', 'in', 'a', 'tire', 'roll', 'race']","['two', 'peopl', 'flip', 'unk', 'tire', 'in', 'a', 'race']",2.75
"['a', 'person', 'is', 'cut', 'a', 'meat']","['a', 'person', 'ride', 'a', 'mechan', 'bull']",0.0
"['a', 'man', 'is', 'play', 'a', 'violin']","['a', 'woman', 'is', 'use', 'a', 'sew', 'machin']",0.0
"['the', 'babi', 'crawl', 'through', 'the', 'doorway']","['a', 'babi', 'is', 'crawl', 'across', 'the', 'floor']",2.4
"['a', 'man', 'is', 'play', 'keyboard']","['a', 'person', 'is', 'play', 'a', 'piano']",2.2
"['a', 'man', 'is', 'smell', 'two', 'pizza']","['a', 'woman', 'is', 'feed', 'a', 'man']",0.2
"['a', 'monkey', 'pull', 'the', 'tail', 'of', 'a', 'dog']","['a', 'monkey', 'is', 'teas', 'a', 'dog', 'at', 'the', 'zoo']",2.8
"['a', 'dog', 'lie', 'on', 'hi', 'back', 'on', 'a', 'wooden', 'floor']","['a', 'dog', 'is', 'lay', 'on', 'the', 'floor']",4.0
"['a', 'woman', 'is', 'fri', 'someth', 'in', 'the', 'pan']","['a', 'man', 'is', 'play', 'hi', 'guitar']",0.0
"['a', 'man', 'put', 'season', 'in', 'a', 'bowl', 'of', 'water']","['the', 'man', 'ad', 'season', 'to', 'water', 'in', 'a', 'bowl']",5.0
"['an', 'elderli', 'woman', 'is', 'pour', 'oil', 'into', 'a', 'fri', 'pan']","['a', 'tie', 'man', 'is', 'put', 'into', 'water']",0.0
"['a', 'woman', 'is', 'chop', 'an', 'onion']","['a', 'woman', 'is', 'slice', 'partial', 'into', 'half', 'of', 'an', 'onion']",3.2
"['the', 'woman', 'pick', 'up', 'the', 'kangaroo']","['a', 'woman', 'is', 'carri', 'a', 'kangaroo']",3.5
"['a', 'dog', 'bite', 'on', 'a', 'can']","['a', 'dog', 'open', 'a', 'can', 'of', 'food']",1.75
"['a', 'woman', 'is', 'unk', 'a', 'fish']","['a', 'man', 'catch', 'a', 'fish']",1.25
"['a', 'man', 'is', 'mow', 'grass']","['a', 'man', 'is', 'bust', 'concret']",0.833
"['a', 'cat', 'is', 'watch', 'a', 'tv']","['a', 'man', 'is', 'slice', 'a', 'leav']",0.0
"['the', 'boy', 'is', 'stuck', 'in', 'the', 'door', 'of', 'the', 'unk']","['a', 'child', 'is', 'stuck', 'in', 'a', 'dog', 'hous']",3.75
"['peopl', 'flip', 'into', 'a', 'swim', 'pool']","['men', 'are', 'fall', 'into', 'a', 'pool']",2.75
"['a', 'woman', 'swim', 'underwat']","['a', 'woman', 'is', 'swim']",3.8
"['a', 'man', 'is', 'play', 'a', 'guitar']","['a', 'woman', 'is', 'danc']",0.2
"['an', 'airplan', 'is', 'fli', 'in', 'the', 'air']","['a', 'south', 'african', 'airway', 'plane', 'is', 'fli', 'in', 'a', 'blue', 'sky']",3.4
"['a', 'bear', 'is', 'run', 'from', 'two', 'dog']","['a', 'bear', 'is', 'fight', 'wolf']",1.4
"['a', 'woman', 'is', 'rest', 'in', 'a', 'float', 'raft']","['a', 'woman', 'relax', 'in', 'an', 'unk', 'tube']",3.8
"['a', 'man', 'is', 'die', 'in', 'an', 'oper', 'room']","['a', 'man', 'is', 'kiss', 'a', 'woman', 'in', 'stage']",0.4
"['a', 'man', 'is', 'hold', 'a', 'leaf']","['a', 'woman', 'is', 'watch', 'televis']",0.0
"['a', 'person', 'is', 'ride', 'a', 'hors']","['a', 'woman', 'is', 'slice', 'potato']",0.0
"['a', 'woman', 'is', 'slice', 'octopu']","['a', 'man', 'is', 'play', 'the', 'guitar']",0.0
"['a', 'man', 'is', 'break', 'water', 'unk']","['a', 'woman', 'is', 'peel', 'garlic']",0.2
"['a', 'man', 'is', 'play', 'a', 'guitar']","['a', 'woman', 'is', 'cut', 'veget']",0.0
"['a', 'girl', 'is', 'eat', 'a', 'cupcak']","['a', 'man', 'is', 'slice', 'a', 'cucumb']",0.0
"['the', 'littl', 'girl', 'play', 'on', 'the', 'grass', 'with', 'a', 'dog', 'and', 'a', 'ball']","['a', 'babi', 'play', 'with', 'a', 'dog', 'and', 'ball']",3.8
"['peopl', 'ride', 'and', 'paddl', 'a', 'raft']","['four', 'peopl', 'are', 'float', 'on', 'a', 'raft']",2.25
"['the', 'ladi', 'cut', 'up', 'a', 'potato']","['a', 'man', 'is', 'cut', 'a', 'potato']",2.4
"['the', 'missil', 'explod']","['a', 'rocket', 'explod']",3.2
"['a', 'dog', 'is', 'play', 'in', 'the', 'snow']","['a', 'dog', 'is', 'paw', 'at', 'a', 'fli', 'in', 'the', 'carpet', 'befor', 'it']",1.6
"['a', 'woman', 'is', 'danc', 'with', 'other', 'woman']","['a', 'woman', 'is', 'shred', 'chicken']",0.4
"['a', 'boy', 'is', 'push', 'a', 'van']","['a', 'person', 'is', 'slice', 'a', 'tomato']",0.0
"['a', 'boy', 'is', 'make', 'some', 'danc', 'step']","['a', 'boy', 'is', 'pour', 'someth', 'from', 'a', 'pitcher']",0.4
"['a', 'woman', 'is', 'open', 'a', 'unk', 'and', 'drink', 'it']","['a', 'woman', 'is', 'ride', 'on', 'an', 'eleph']",0.6
"['a', 'man', 'is', 'assembl', 'speaker', 'part']","['a', 'man', 'is', 'play', 'the', 'guitar']",1.0
"['the', 'dog', 'walk', 'along', 'the', 'edg', 'of', 'the', 'pool']","['a', 'dog', 'is', 'walk', 'along', 'a', 'pool']",4.6
"['butter', 'is', 'be', 'put', 'into', 'a', 'bowl']","['a', 'man', 'cut', 'butter', 'into', 'a', 'mix', 'bowl']",4.25
"['unk', 'are', 'eat']","['a', 'man', 'is', 'eat']",1.5
"['someon', 'fell', 'off', 'a', 'hors']","['a', 'man', 'get', 'knock', 'off', 'of', 'a', 'hors']",3.5
"['a', 'woman', 'peel', 'an', 'appl']","['a', 'man', 'pop', 'wheeli', 'on', 'a', 'motorcycl']",0.0
"['a', 'man', 'is', 'take', 'some', 'math', 'class']","['a', 'man', 'is', 'rins', 'a', 'steak']",0.0
"['anim', 'are', 'play', 'in', 'water']","['two', 'men', 'are', 'play', 'ping', 'unk']",0.0
"['a', 'man', 'is', 'ride', 'a', 'hors', 'and', 'jump', 'over', 'obstacl']","['a', 'man', 'is', 'kick', 'a', 'soccer', 'ball']",0.333
"['a', 'person', 'is', 'do', 'pencil', 'trick', 'with', 'hi', 'hand']","['a', 'person', 'is', 'slice', 'carrot', 'in', 'half']",0.333
"['the', 'person', 'lit', 'the', 'camera', 'on', 'fire']","['a', 'person', 'is', 'blow', 'torch', 'camera']",3.333
"['the', 'man', 'is', 'slice', 'the', 'tape', 'from', 'the', 'box']","['a', 'man', 'is', 'cut', 'open', 'a', 'box']",4.333
"['a', 'man', 'is', 'fish', 'in', 'the', 'river']","['a', 'man', 'is', 'sing', 'while', 'walk', 'down', 'the', 'sidewalk']",0.8
"['a', 'man', 'is', 'ride', 'a', 'bike']","['a', 'woman', 'is', 'danc', 'in', 'the', 'street']",0.2
"['a', 'man', 'is', 'do', 'pushup']","['a', 'woman', 'is', 'cut', 'some', 'octopu']",0.0
"['a', 'man', 'is', 'play', 'guitar']","['a', 'woman', 'is', 'slice', 'up', 'some', 'pork']",0.0
"['the', 'littl', 'boy', 'is', 'sing', 'and', 'play', 'the', 'guitar']","['a', 'babi', 'is', 'play', 'a', 'guitar']",2.8
"['a', 'woman', 'is', 'powder', 'her', 'face']","['the', 'woman', 'is', 'tap', 'her', 'finger', 'on', 'the', 'tabl']",0.8
"['a', 'woman', 'is', 'peel', 'a', 'potato']","['a', 'lion', 'is', 'walk', 'around']",0.0
"['a', 'woman', 'is', 'fire', 'a', 'rifl']","['a', 'man', 'is', 'perform', 'stunt']",0.25
"['a', 'woman', 'put', 'a', 'unk', 'over', 'a', 'man', 'shoulder']","['a', 'man', 'pour', 'water', 'over', 'a', 'pilot', 'head']",0.5
"['an', 'old', 'woman', 'is', 'shake', 'hand', 'with', 'a', 'man']","['a', 'man', 'and', 'a', 'woman', 'shake', 'hand']",3.75
"['the', 'woman', 'is', 'unk']","['a', 'woman', 'is', 'wake', 'board', 'on', 'a', 'lake']",1.75
"['tree', 'are', 'bend', 'in', 'storm']","['tree', 'are', 'hit', 'by', 'veri', 'hard', 'wind']",2.667
"['a', 'man', 'and', 'woman', 'is', 'ride', 'in', 'a', 'car']","['a', 'woman', 'is', 'fri', 'shrimp']",0.4
"['a', 'man', 'is', 'move', 'a', 'tree', 'limb']","['the', 'woman', 'is', 'play', 'the', 'violin']",0.0
"['a', 'man', 'play', 'a', 'piano']","['a', 'woman', 'is', 'play', 'the', 'violin']",1.0
"['a', 'person', 'pour', 'oil', 'on', 'a', 'skillet']","['a', 'person', 'is', 'dice', 'an', 'onion']",0.8
"['the', 'anim', 'is', 'eat']","['a', 'woman', 'is', 'danc']",0.0
"['the', 'woman', 'is', 'walk', 'her', 'dog']","['a', 'woman', 'walk', 'her', 'dog', 'down', 'the', 'street']",4.0
"['a', 'group', 'of', 'peopl', 'sing']","['some', 'peopl', 'are', 'sing']",5.0
"['the', 'cat', 'is', 'drink', 'milk']","['a', 'cat', 'is', 'lick', 'from', 'a', 'unk', 'of', 'milk']",4.4
"['a', 'girl', 'is', 'make', 'eyelid']","['a', 'woman', 'is', 'appli', 'unk']",2.0
"['two', 'men', 'are', 'fight']","['two', 'men', 'are', 'fight', 'use', 'a', 'form', 'of', 'martial', 'art']",2.8
"['the', 'militari', 'offic', 'bark', 'at', 'the', 'recruit']","['an', 'offic', 'is', 'talk', 'to', 'recruit']",2.5
"['the', 'man', 'is', 'put', 'chicken', 'into', 'the', 'contain']","['a', 'man', 'is', 'put', 'food', 'in', 'a', 'box']",2.5
"['a', 'man', 'is', 'tie', 'on', 'a', 'stenograph', 'machin']","['the', 'man', 'use', 'a', 'stenograph']",2.25
"['a', 'woman', 'is', 'ad', 'pasta', 'to', 'a', 'pot', 'of', 'water']","['a', 'woman', 'is', 'make', 'noodl']",3.6
"['a', 'woman', 'is', 'lie', 'on', 'a', 'blanket', 'on', 'a', 'rock', 'and', 'read', 'a', 'book']","['a', 'woman', 'seat', 'is', 'sing', 'a', 'song', 'and', 'play', 'the', 'guitar', 'too']",1.2
"['two', 'puppi', 'are', 'play', 'with', 'each', 'other']","['some', 'men', 'are', 'play', 'soccer']",0.2
"['a', 'man', 'is', 'run', 'on', 'a', 'field']","['a', 'man', 'climb', 'up', 'a', 'rope']",1.0
"['a', 'man', 'is', 'hug', 'someon']","['a', 'man', 'is', 'take', 'a', 'pictur']",0.4
"['someon', 'is', 'pour', 'ingredi', 'into', 'a', 'pot']","['a', 'man', 'put', 'veget', 'into', 'a', 'pot']",2.8
"['a', 'coupl', 'are', 'walk']","['some', 'men', 'are', 'saw']",0.0
"['a', 'person', 'is', 'play', 'a', 'guitar']","['the', 'man', 'play', 'hi', 'guitar']",3.0
"['a', 'person', 'is', 'ad', 'food', 'in', 'a', 'pan']","['a', 'woman', 'put', 'rice', 'into', 'a', 'pan']",3.0
"['a', 'group', 'of', 'penguin', 'is', 'walk']","['a', 'larg', 'amount', 'of', 'penguin', 'are', 'head', 'to', 'the', 'ocean']",2.8
"['a', 'man', 'is', 'play', 'a', 'guitar']","['someon', 'is', 'handl', 'a', 'bun']",0.0
"['a', 'dog', 'is', 'jump', 'on', 'a', 'trampolin']","['a', 'boy', 'is', 'play', 'a', 'guitar']",0.0
"['a', 'man', 'is', 'shake', 'a', 'contain', 'over', 'a', 'kitchen', 'sink']","['a', 'man', 'is', 'empti', 'a', 'plastic', 'contain']",2.2
"['a', 'man', 'is', 'walk', 'with', 'a', 'hors']","['a', 'man', 'is', 'lead', 'a', 'hors', 'around', 'by', 'it', 'halter']",3.75
"['paper', 'is', 'be', 'cut', 'with', 'scissor']","['a', 'piec', 'of', 'paper', 'is', 'be', 'cut']",4.0
"['a', 'person', 'peel', 'shrimp']","['the', 'ladi', 'peel', 'the', 'shrimp']",3.5
"['a', 'man', 'is', 'play', 'a', 'guitar']","['a', 'man', 'tri', 'to', 'read', 'the', 'paper']",0.8
"['a', 'man', 'make', 'a', 'bed', 'in', 'a', 'hotel']","['a', 'man', 'is', 'hold', 'a', 'anim']",0.8
"['the', 'dog', 'pull', 'the', 'dog', 'tail', 'and', 'then', 'hi', 'leg']","['a', 'monkey', 'pull', 'a', 'dog', 'tail']",1.75
"['a', 'woman', 'beat', 'two', 'egg', 'in', 'a', 'bowl']","['a', 'person', 'is', 'mix', 'ingredi', 'in', 'a', 'bowl']",3.0
"['a', 'man', 'is', 'jump', 'rope', 'outsid']","['a', 'woman', 'is', 'slice', 'a', 'cucumb']",0.0
"['a', 'person', 'is', 'slice', 'some', 'onion']","['a', 'unk', 'is', 'sing']",0.0
"['a', 'woman', 'hold', 'a', 'kangaroo']","['a', 'man', 'in', 'a', 'hat', 'sing', 'a', 'song']",0.0
"['soccer', 'player', 'are', 'kick', 'a', 'soccer', 'ball', 'into', 'the', 'goal']","['a', 'soccer', 'player', 'score', 'a', 'goal']",3.8
"['a', 'woman', 'is', 'cook', 'someth']","['a', 'woman', 'is', 'pour', 'ingredi', 'into', 'a', 'fri', 'pan']",3.2
"['a', 'woman', 'is', 'swim', 'in', 'the', 'beach']","['a', 'woman', 'splash', 'around', 'in', 'the', 'ocean', 'wave']",3.2
"['a', 'man', 'is', 'carri', 'anoth', 'man']","['a', 'man', 'spray', 'anoth', 'man', 'with', 'water', 'from', 'a', 'hose']",0.8
"['the', 'woman', 'is', 'put', 'past', 'into', 'a', 'dish']","['a', 'woman', 'is', 'pull', 'some', 'kind', 'of', 'unk', 'unk', 'out', 'of', 'a', 'bowl']",1.5
"['a', 'man', 'is', 'hold', 'up', 'and', 'talk', 'about', 'a', 'gray', 'you', 'tube', 'tshirt']","['a', 'man', 'is', 'show', 'a', 't', 'shirt']",2.75
"['someon', 'pour', 'oliv', 'oil', 'into', 'a', 'bowl', 'of', 'tomato', 'wedg']","['the', 'man', 'pour', 'oil', 'on', 'the', 'tomato', 'slice']",3.75
"['a', 'man', 'is', 'play', 'the', 'guitar']","['the', 'man', 'play', 'hi', 'guitar', 'with', 'a', 'friend']",3.2
"['someon', 'is', 'boil', 'okra', 'in', 'a', 'pot']","['someon', 'pour', 'oliv', 'oil', 'into', 'a', 'bowl', 'of', 'tomato', 'wedg']",0.8
"['a', 'person', 'is', 'peel', 'a', 'potato']","['a', 'cat', 'is', 'lick', 'a', 'small', 'bottl']",0.0
"['a', 'cat', 'is', 'jump', 'into', 'a', 'box']","['a', 'young', 'man', 'is', 'talk', 'to', 'a', 'leaf']",0.0
"['the', 'woman', 'is', 'season', 'the', 'oil']","['a', 'woman', 'is', 'pour', 'ingredi', 'in', 'a', 'bowl']",1.4
"['a', 'cat', 'is', 'slide', 'upsid', 'down', 'under', 'a', 'couch']","['a', 'cat', 'is', 'crawl', 'under', 'a', 'piec', 'of', 'furnitur', 'on', 'it', 'back']",3.2
"['a', 'woman', 'danc', 'while', 'a', 'man', 'play', 'the', 'keyboard']","['a', 'woman', 'is', 'danc', 'on', 'a', 'stage']",2.2
"['a', 'chef', 'is', 'clean', 'up', 'a', 'bowl', 'of', 'unk']","['a', 'man', 'is', 'unk', 'the', 'edg', 'of', 'a', 'bowl', 'off']",2.533
"['an', 'explos', 'is', 'boom', 'in', 'the', 'desert']","['a', 'nuclear', 'weapon', 'explod', 'in', 'a', 'desert']",3.4
"['a', 'woman', 'slice', 'a', 'lemon']","['a', 'man', 'is', 'talk', 'into', 'a', 'microphon']",0.0
"['an', 'overweight', 'man', 'is', 'skip', 'rope']","['a', 'young', 'man', 'is', 'danc']",0.8
"['the', 'ladi', 'crack', 'two', 'raw', 'egg']","['the', 'woman', 'is', 'crack', 'egg', 'into', 'a', 'bowl']",3.2
"['a', 'man', 'sharpen', 'a', 'pencil', 'use', 'a', 'knife']","['a', 'woman', 'is', 'danc', 'in', 'the', 'rain']",0.0
"['plastic', 'toy', 'are', 'float', 'in', 'water']","['the', 'ladi', 'are', 'perform', 'a', 'danc']",0.0
"['the', 'turtl', 'follow', 'the', 'fish']","['a', 'sea', 'turtl', 'is', 'hunt', 'for', 'fish']",3.0
"['the', 'woman', 'is', 'pencil', 'on', 'eye', 'shadow']","['the', 'girl', 'is', 'use', 'an', 'eye', 'pencil', 'on', 'her', 'eyelid']",2.8
"['a', 'man', 'is', 'tie', 'hi', 'shoe']","['a', 'dog', 'is', 'ride', 'on', 'a', 'bicyclist', 'shoulder']",0.0
